mp-780628,0.75896885
mp-6533,4.12841734
mp-8689,4.4036752
mp-7640,5.48629083
mp-722,5.70533856
mp-879,8.57479664
mp-8843,4.17568287
mp-8876,1.18245809
mp-8877,1.09314703
mp-8921,3.32133891
mp-7275,5.20897445
mp-983585,6.91877133
mp-983590,4.98867093
mp-983604,4.57417621
mp-978662,7.72785361
mp-694906,4.30811121
mp-8640,4.70796339
mp-14292,2.82559607
mp-542028,7.54421823
mp-756009,4.06634445
mp-1777,0.68312728
mp-22372,8.90801182
mp-541474,-2.25958554
mp-3574,7.26716653
mp-1013546,3.05154534
mp-754596,0.22698766
mp-980190,0.94898451
mp-12008,5.30256023
mp-20211,7.96782465
mp-3499,6.91810209
mp-3791,7.50653281
mp-475,7.89521369
mp-862331,8.25433205
mp-862631,3.30764151
mp-862929,2.71521869
mp-863676,5.1902979
mp-864878,6.46140871
mp-867773,3.34737958
mp-633,8.69782248
mp-1008669,14.16310237
mp-7753,4.52946022
mp-983539,5.25529392
mp-1713,2.27985105
mp-643279,-2.31156062
mp-23026,1.34069239
mp-644092,1.03704366
mp-639154,5.92477868
mp-3337,8.77598867
mp-504100,1.38226526
mp-1008653,4.00115839
mp-2597,6.29917674
mp-6820,1.54155644
mp-33528,3.30689309
mp-774797,1.55214437
mp-949028,3.18230393
mp-849286,1.91404382
mp-777963,-0.30345271
mp-7482,-1.23241759
mp-504753,4.48219244
mp-505473,8.92210609
mp-863912,3.02726996
mp-866617,0.95412803
mp-677733,1.6670017
mp-950,2.46071624
mp-22442,3.28095026
mp-686705,4.28324751
mp-765035,4.33340295
mp-977582,5.48562647
mp-151,5.72079919
mp-30592,9.26104049
mp-861956,4.15105201
mp-865317,4.90965035
mp-866220,2.87019165
mp-762296,3.10998759
mp-647818,-0.84282964
mp-6492,3.05259085
mp-962058,2.93116694
mp-1112,8.19391013
mp-559730,3.56679765
mp-4139,4.9385833
mp-31756,4.78301356
mp-641575,7.58510525
mp-849476,-1.61051969
mp-23163,4.1085493
mp-6073,4.44016471
mp-862742,3.80353289
mp-672677,7.43930626
mp-570166,8.04570591
mp-12637,1.9427919
mp-566555,1.44726935
mp-672227,3.23492039
mp-21666,6.03385832
mp-1013534,1.29440683
mp-772790,4.05495414
mp-1781,5.81103541
mp-864800,3.42502503
mp-865091,6.1442198
mp-865577,2.49733869
mp-779289,1.70692969
mp-683,5.12872545
mp-961706,6.47001965
mp-961718,5.67778675
mp-961719,4.76545631
mp-961721,5.2520458
mp-961722,6.04250102
mp-961727,4.42529471
mp-983237,4.17671885
mp-697076,4.99497464
mp-22432,6.85011802
mp-30569,5.18856326
mp-772918,2.34207019
mp-975057,0.61340848
mp-6527,-2.07235655
mp-568621,4.37605045
mp-541852,6.28500395
mp-22866,4.64533893
mp-24728,5.69265305
mp-708,5.85203755
mp-715,7.64914048
mp-861908,7.85435567
mp-864969,4.90629361
mp-865561,4.41099281
mp-4194,4.62720883
mp-754302,2.31530681
mp-755065,7.34053333
mp-760425,2.40172442
mp-772562,3.8765776
mp-531,6.27524978
mp-5156,-0.62711568
mp-853191,2.6345248
mp-675554,5.51819003
mp-853192,1.14132899
mp-853201,0.79188139
mp-769001,1.52604989
mp-769261,1.91725796
mp-762214,3.66464886
mp-989644,-1.1571995
mp-989648,1.95817553
mp-992141,0.77204166
mp-639789,7.07250874
mp-9976,7.12598705
mp-640147,3.73954025
mp-640827,3.98268773
mp-640847,4.3186067
mp-640848,4.26794488
mp-641065,4.22877928
mp-9993,3.68668688
mp-680604,2.38442491
mp-978840,4.29037223
mp-982880,3.24096676
mp-961645,3.7891745
mp-961651,6.11850095
mp-961650,5.60803525
mp-961657,5.8011533
mp-961659,5.91056103
mp-961660,6.85875851
mp-961663,4.67988433
mp-961668,5.96959615
mp-961679,5.4099392
mp-961693,5.43217511
mp-961694,4.71304844
mp-961696,6.76258982
mp-961697,4.59310506
mp-983230,4.21663176
mp-11176,6.3516579
mp-566529,3.75746703
mp-944271,4.23362151
mp-565213,3.11281929
mp-542728,6.37728982
mp-631520,6.28107776
mp-1008282,6.67082859
mp-631277,5.46512657
mp-861985,5.2679143
mp-972514,4.85911515
mp-972526,6.06275623
mp-975219,1.13734673
mp-975368,1.797632
mp-23196,8.23700495
mp-13305,5.21194845
mp-25024,2.13013288
mp-762779,0.63647673
mp-778304,1.12375853
mp-7159,7.36281984
mp-769921,2.64123473
mp-961703,0.5090167
mp-2868,7.89268723
mp-3800,2.31733503
mp-989388,0.56650118
mp-989399,3.54739845
mp-989400,-2.32861814
mp-989402,3.33598348
mp-989404,4.11720314
mp-6204,-1.89922984
mp-989511,0.31740031
mp-989512,0.91407632
mp-989514,0.4648092
mp-989516,1.05062653
mp-989517,0.74559301
mp-625,5.55167671
mp-989519,-1.70846987
mp-989520,-0.55737087
mp-989521,0.46568155
mp-989522,5.04024387
mp-989523,-0.22066904
mp-989527,-1.4175323
mp-989528,2.6171625
mp-989526,-1.83170242
mp-989529,-1.12933017
mp-989531,-2.04757671
mp-989532,-0.07600158
mp-989533,0.35631501
mp-989537,0.22334847
mp-989539,2.01964571
mp-989540,3.17226042
mp-989541,0.51766485
mp-989542,2.930877
mp-989543,0.27612472
mp-989545,0.24279547
mp-628819,0.09662042
mp-989547,-0.54702233
mp-989548,-2.00737394
mp-989549,-1.0205332
mp-989550,0.07731181
mp-989551,1.1112898
mp-989553,2.58500181
mp-989555,2.00897391
mp-989556,0.62219492
mp-989558,-0.3326498
mp-989559,-2.45286011
mp-989560,3.62906021
mp-989561,0.42949931
mp-989563,-0.83290174
mp-989566,0.67451569
mp-989567,-1.80338505
mp-989568,-1.91814401
mp-989569,0.28045569
mp-989570,0.47957335
mp-989571,-0.34453615
mp-989572,-2.41772556
mp-989573,0.1752934
mp-632715,3.36287497
mp-989579,-0.40405768
mp-989582,3.57344445
mp-989583,-0.17113713
mp-989584,4.02949473
mp-989585,0.32678499
mp-989587,0.63063042
mp-989590,4.84041852
mp-989591,0.2016844
mp-989592,3.9887709
mp-989595,-2.16893545
mp-989594,0.8340764
mp-989605,-1.99828475
mp-9765,3.74714754
mp-989608,0.06560884
mp-989610,1.13866305
mp-989618,-2.04719033
mp-779582,0.19472044
mp-989629,-2.43647749
mp-989639,-1.84192638
mp-982773,2.17763554
mp-4346,4.76128832
mp-21328,7.12352048
mp-771293,1.71045819
mp-542996,7.62225733
mp-7888,4.70601928
mp-2206,4.54195941
mp-17158,6.22457079
mp-643,4.55802958
mp-1006056,8.95647952
mp-1009217,6.65399524
mp-865925,5.60104293
mp-867213,4.5413805
mp-867224,2.79737629
mp-867372,4.55749365
mp-978509,10.11056069
mp-570661,7.55576055
mp-570078,7.31052525
mp-24161,5.7383184
mp-540000,0.90967536
mp-10602,2.99121951
mp-10692,6.11659198
mp-20861,6.17615953
mp-15778,6.74544897
mp-1387,6.41550273
mp-607437,5.79490474
mp-610190,7.12558845
mp-3172,2.74550093
mp-5602,3.21790373
mp-5950,3.46695236
mp-974883,0.13844992
mp-6036,5.41977582
mp-6037,2.83429893
mp-975037,0.2797979
mp-606,8.88565263
mp-6059,-2.51901187
mp-988945,4.81251154
mp-6178,3.42410182
mp-973648,3.93671429
mp-981934,6.7391862
mp-982,4.23666369
mp-982040,1.81103902
mp-6951,-1.84291119
mp-95,1.68585128
mp-982048,3.70157801
mp-6952,-2.75807901
mp-982245,4.29387342
mp-953,3.36110023
mp-974950,0.11598688
mp-647164,5.1126486
mp-2085,4.82290321
mp-974938,0.03959343
mp-2670,4.90441833
mp-761336,4.18544676
mp-13929,4.6254092
mp-1565,3.82079134
mp-684585,2.68481405
mp-1013796,1.44739082
mp-766780,2.46078318
mp-972924,5.34939291
mp-1013864,1.01756678
mp-567370,7.29509128
mp-974948,1.2265715
mp-974799,0.32034438
mp-975390,1.45243046
mp-631535,7.85211703
mp-8426,-0.698568
mp-858,5.77472036
mp-861499,5.15354917
mp-865098,5.20310223
mp-865248,6.07372307
mp-972861,6.53248604
mp-974827,2.52551323
mp-974949,2.01424883
mp-998965,7.53797781
mp-998988,5.67064795
mp-25595,1.76500754
mp-570436,6.23781693
mp-569571,7.45188153
mp-779689,-2.54453715
mp-631390,2.40563718
mp-631399,6.78978954
mp-631487,8.03540837
mp-631497,4.50368202
mp-631312,7.41046023
mp-631338,1.63148456
mp-631515,2.50148472
mp-631423,6.03191159
mp-631424,7.62943741
mp-631466,3.12599493
mp-981386,5.26621919
mp-999201,6.46890632
mp-999068,6.25465659
mp-604378,4.64973533
mp-2889,6.00243696
mp-5794,1.73344747
mp-530,5.4909048
mp-382,6.46347746
mp-5670,5.01752233
mp-3861,6.04862669
mp-5178,5.44756109
mp-5584,4.76948739
mp-892,6.23382579
mp-980941,7.66459202
mp-980945,5.6341978
mp-899,9.10321802
mp-981209,6.37243587
mp-902,2.01609665
mp-734,6.25873265
mp-9040,3.48843475
mp-9060,0.81010903
mp-9061,0.7883339
mp-981313,-0.58151871
mp-981367,2.85405625
mp-981376,3.70378444
mp-981384,7.00264228
mp-981387,3.50578083
mp-981390,5.48237542
mp-922,6.984182
mp-981545,3.37140022
mp-981550,-0.39241656
mp-932,4.65109973
mp-981662,11.34010547
mp-934,4.85477892
mp-973136,2.69883135
mp-973156,6.5544444
mp-815,7.17045582
mp-973191,5.05025462
mp-817,6.39501312
mp-973232,3.11894355
mp-973267,3.88650232
mp-973269,7.67686958
mp-973292,4.876583
mp-973342,8.41248987
mp-973396,0.63652241
mp-828,9.62039689
mp-829,7.75339724
mp-973450,3.02133877
mp-832,4.41179682
mp-973466,6.62703382
mp-973471,4.37925323
mp-836,3.20524575
mp-973536,6.63240079
mp-973579,4.77924468
mp-8396,4.01817006
mp-973613,5.79176142
mp-8402,-1.45914093
mp-562,7.93064451
mp-5408,1.62596814
mp-10015,10.82102396
mp-13940,4.73054943
mp-781609,2.74580881
mp-6696,4.21710603
mp-1013541,1.78289954
mp-1002109,6.09036691
mp-850504,-0.94896475
mp-35,6.40290991
mp-561330,-1.34135584
mp-868003,7.04827571
mp-864807,5.86247138
mp-862932,6.34832294
mp-754892,1.30349882
mp-862777,8.22933131
mp-1008918,2.50583213
mp-1009491,-1.30132884
mp-1018067,6.08596908
mp-1310,5.5131193
mp-1728,5.35592302
mp-1738,3.66295562
mp-568662,-0.65958921
mp-568920,4.58729387
mp-631330,4.96375535
mp-631481,2.96712371
mp-864761,7.17720745
mp-865115,2.89019547
mp-865162,6.90746288
mp-865187,5.49723052
mp-865890,3.04651228
mp-867117,5.78951206
mp-867279,8.20017236
mp-971979,3.32005228
mp-972528,3.53688272
mp-972541,5.60274965
mp-977364,8.14357466
mp-977376,4.21410115
mp-977378,3.29191846
mp-981213,5.60101925
mp-999389,5.57853918
mp-1008985,7.24596544
mp-568448,0.99374946
mp-20325,7.54261358
mp-861950,5.07621462
mp-866062,8.73541059
mp-991676,4.55751138
mp-628768,3.4085979
mp-851213,0.91180857
mp-758925,-0.26490279
mp-721592,5.40880057
mp-766506,3.14406001
mp-853193,0.66264229
mp-770356,0.77272196
mp-759717,0.21890112
mp-634984,7.23015914
mp-723378,-2.85949906
mp-773776,1.82980519
mp-770478,1.37363875
mp-770500,1.07691868
mp-770501,1.7034954
mp-773946,0.89739317
mp-637224,9.25314748
mp-770525,1.31510266
mp-770526,0.71841034
mp-773993,1.28392446
mp-774010,2.97742885
mp-770548,3.10724695
mp-680552,7.84377897
mp-680553,7.8490595
mp-680636,7.82512724
mp-639512,-1.72841061
mp-770599,3.31449733
mp-770608,0.97550212
mp-639741,-3.01187316
mp-639811,2.6868647
mp-770626,1.18346609
mp-774752,1.68531289
mp-640898,4.48158416
mp-774941,3.18784433
mp-740719,-0.28348997
mp-770747,2.9726596
mp-642031,2.8877691
mp-770752,-1.51928442
mp-779453,0.60621985
mp-770768,0.34383017
mp-779482,1.89721471
mp-642331,4.35021493
mp-761307,-1.50038284
mp-770866,3.43571427
mp-775161,3.85540706
mp-770874,1.63070751
mp-779855,2.35736982
mp-752450,0.3073198
mp-770972,3.37245166
mp-764140,3.07221991
mp-764142,3.49619889
mp-761941,2.58188263
mp-775284,1.97664087
mp-651682,4.12688178
mp-868821,2.10551636
mp-868843,0.96602188
mp-761957,1.87143056
mp-761980,4.6693335
mp-775326,2.21679076
mp-775327,2.4434081
mp-771387,1.24619695
mp-775392,2.59021201
mp-775393,2.85571431
mp-762045,3.86922445
mp-762054,2.79949404
mp-767616,5.95927143
mp-694981,-0.23050455
mp-975665,4.22516818
mp-776833,2.43899105
mp-753139,0.58070643
mp-971914,4.73919518
mp-996942,3.14124867
mp-780142,3.21571606
mp-753385,-1.33780331
mp-753384,2.98866654
mp-753397,3.3258599
mp-753414,3.63874815
mp-753418,0.94908508
mp-772422,0.41967966
mp-780164,1.15690529
mp-976247,8.90484275
mp-769265,3.78856065
mp-764758,0.34390969
mp-769373,1.93147978
mp-755159,4.40606998
mp-997585,7.67687933
mp-769396,2.89813767
mp-997587,7.69581719
mp-997588,8.02775629
mp-997589,7.76770655
mp-997591,2.21312317
mp-780353,3.72347828
mp-780399,3.56218346
mp-780401,1.96357557
mp-755239,1.7830611
mp-976447,-1.12829183
mp-780412,1.44122553
mp-775616,4.75217726
mp-755375,3.7817223
mp-780528,3.71495815
mp-780531,0.9648252
mp-775644,2.31264736
mp-600480,4.18105597
mp-977,7.22613931
mp-977058,12.7809287
mp-770,3.10409353
mp-635426,4.24825238
mp-977107,3.61795173
mp-977112,0.53688493
mp-977117,4.94493855
mp-977123,1.44255297
mp-977152,10.31131683
mp-977176,4.2837021
mp-867,3.07822225
mp-977224,5.516604
mp-977370,5.8456387
mp-639675,3.64580605
mp-977389,7.72176507
mp-9960,4.34026909
mp-9964,8.18072271
mp-977408,4.55999591
mp-998739,1.96231664
mp-998745,1.0058993
mp-998761,2.29987466
mp-998762,2.1942635
mp-977455,2.94273342
mp-998786,2.32939977
mp-7070,5.90546798
mp-977573,4.94500415
mp-977585,5.63297557
mp-977997,7.24906637
mp-978094,3.15242327
mp-762506,2.8467846
mp-978273,3.45042091
mp-978281,3.7742035
mp-978282,3.94530544
mp-978286,3.82260133
mp-978287,4.67193695
mp-978294,5.23890744
mp-978303,4.66233588
mp-978304,3.97349555
mp-978489,8.37073368
mp-978494,7.94996701
mp-978498,4.71607722
mp-978504,3.81385331
mp-978506,10.36033122
mp-978511,10.25419886
mp-978514,3.05045319
mp-978797,3.5777011
mp-978802,3.6679709
mp-978823,3.130813
mp-978842,0.77702725
mp-978851,5.18166583
mp-978855,7.51432836
mp-978926,7.34380018
mp-978949,3.16171574
mp-978962,6.95892582
mp-978964,6.61196081
mp-979009,6.8780054
mp-7143,6.42366914
mp-7144,3.37030027
mp-7167,6.300646
mp-718,6.7246354
mp-979114,8.78553433
mp-979253,3.1158012
mp-979269,4.9860195
mp-979272,5.18548179
mp-979294,1.58963557
mp-979412,7.67242042
mp-979419,3.16766456
mp-979945,1.92755602
mp-979956,1.61536069
mp-979963,1.87449229
mp-721,3.10473179
mp-979984,6.63126775
mp-980014,6.5212147
mp-980058,-0.38938914
mp-980063,2.7761569
mp-980082,3.07688293
mp-7223,3.65056155
mp-881,10.11832192
mp-7226,6.66888432
mp-770542,1.77047329
mp-867673,4.66094195
mp-686969,3.06902715
mp-973769,7.48998433
mp-997590,7.44458149
mp-875,8.57052649
mp-417,5.78602965
mp-677714,0.7316961
mp-27233,2.99749127
mp-567204,3.20509348
mp-697038,1.26101266
mp-557953,1.34622158
mp-1001844,5.30113124
mp-41331,5.3884441
mp-1020020,0.52035385
mp-566912,3.05815351
mp-672657,5.88003824
mp-29166,3.18031921
mp-556867,0.50125563
mp-2109,8.50986015
mp-542681,3.18229609
mp-734733,0.94440698
mp-567486,4.94164611
mp-1808,6.54354064
mp-672689,7.15338575
mp-29101,6.77253276
mp-646297,-0.41987116
mp-561099,3.51381463
mp-672221,6.24869972
mp-643071,1.67085586
mp-21861,5.13252882
mp-984332,0.6256023
mp-541595,7.12017813
mp-769643,4.04002182
mp-6428,3.17957587
mp-21457,7.08246042
mp-767784,1.49602351
mp-1275,9.37248339
mp-12766,5.37294434
mp-336,4.55754011
mp-974832,1.45182835
mp-975019,0.49974126
mp-1013542,1.65698882
mp-998890,6.70407298
mp-1013549,3.23234857
mp-974789,1.54637699
mp-574438,8.28589698
mp-569661,6.38252267
mp-978522,5.59846793
mp-865364,6.35658717
mp-973631,4.85197546
mp-985438,5.42374937
mp-861624,4.151657
mp-1008472,6.58937926
mp-1009650,-0.54516347
mp-1161,7.85432144
mp-1410,3.99265321
mp-1688,3.91586481
mp-1748,6.1122442
mp-2104,8.40213314
mp-21419,4.83401308
mp-22685,6.3384942
mp-2807,5.4802907
mp-480,6.11633525
mp-4955,7.19824801
mp-5181,6.48366051
mp-558411,2.32674008
mp-569516,7.09808865
mp-5977,2.16051232
mp-615746,0.51215458
mp-631455,6.63197019
mp-631465,6.20748412
mp-631556,3.29055349
mp-647520,6.46778402
mp-675122,1.33394338
mp-754846,3.25101617
mp-756175,3.38062409
mp-862372,5.68739344
mp-862894,6.64811914
mp-862931,7.28960616
mp-865149,9.93100333
mp-865175,3.9670993
mp-865780,5.98255419
mp-865875,0.97533341
mp-865914,7.35058494
mp-865920,2.65835942
mp-865921,7.9376598
mp-865963,3.06827622
mp-865983,3.66246567
mp-866008,4.74940841
mp-866009,5.39781188
mp-866071,6.35092691
mp-866111,5.14072419
mp-866117,5.23557237
mp-866126,6.09568091
mp-866150,3.78013296
mp-867812,6.57574535
mp-867913,4.09378854
mp-867915,5.39026046
mp-972650,4.81952268
mp-972657,5.60613734
mp-973444,0.41484461
mp-973528,1.18449499
mp-973824,2.17249309
mp-976060,1.53666525
mp-977361,5.11914161
mp-977363,6.89820959
mp-555036,2.91241183
mp-22120,6.33461417
mp-567636,7.54175497
mp-570213,2.88707526
mp-762712,0.80941805
mp-971661,4.15397192
mp-985584,2.33643585
mp-961699,2.82384953
mp-961705,6.46931197
mp-999083,8.04010802
mp-631388,4.71707268
mp-1019788,3.61468272
mp-1020147,1.78720841
mp-653855,4.56124161
mp-771150,1.50108376
mp-600005,-2.18405334
mp-774284,1.97615196
mp-774302,0.89475903
mp-774304,2.99538612
mp-768110,2.33104343
mp-757715,4.03950018
mp-768273,2.22197877
mp-778497,3.8131788
mp-768450,3.88955628
mp-849570,3.3814385
mp-768483,3.89370652
mp-643579,-2.88115063
mp-780894,1.0592166
mp-771762,3.80412059
mp-776112,1.88380091
mp-645130,3.51745139
mp-761566,1.52806275
mp-776215,4.94651091
mp-771904,1.12507558
mp-645662,1.28266477
mp-645700,1.10584208
mp-754381,3.83097925
mp-646116,0.69202324
mp-768638,3.87037303
mp-605835,3.59429021
mp-605873,3.70224039
mp-605878,7.23804694
mp-647426,0.97924295
mp-754646,2.80184799
mp-781671,0.89118945
mp-761698,1.04924516
mp-768971,3.9612836
mp-772087,3.82002239
mp-754768,3.86323908
mp-768990,0.80094104
mp-754818,1.07056317
mp-772181,0.50221505
mp-781738,2.04346841
mp-772189,6.1789631
mp-607917,7.41826659
mp-772200,0.97742736
mp-648519,4.60693804
mp-772214,4.63757629
mp-772238,-0.25198433
mp-754942,0.89206908
mp-769111,4.09921081
mp-608555,-0.58489372
mp-755026,5.77086993
mp-755027,5.95340229
mp-704536,2.23053663
mp-755044,1.04473282
mp-769211,3.69048824
mp-769222,3.6964591
mp-755414,5.78952546
mp-755421,1.62495851
mp-772487,3.07634094
mp-652548,3.8794111
mp-769597,2.40183982
mp-755556,1.32358043
mp-755558,3.0345509
mp-755610,1.42867287
mp-755635,3.69604951
mp-755634,0.86033622
mp-669364,1.17469607
mp-772590,0.91916267
mp-769655,2.58254642
mp-777027,1.39150484
mp-616501,4.0598064
mp-769689,4.06476889
mp-769697,2.25509736
mp-755988,4.16073027
mp-769733,3.49546352
mp-777109,1.21813822
mp-769761,3.04119426
mp-756148,3.76069445
mp-777141,2.73103719
mp-762800,-0.73911523
mp-756229,6.47556573
mp-756297,3.63488234
mp-769812,2.78195074
mp-765746,2.40687466
mp-756347,3.79066896
mp-769834,2.67464162
mp-756393,5.44596866
mp-762853,1.06221708
mp-756440,3.70650619
mp-621964,0.32301299
mp-769865,5.74804517
mp-765804,1.83373946
mp-769882,3.79168729
mp-769885,3.85005579
mp-756633,1.66355246
mp-756646,0.91015524
mp-769900,2.55267969
mp-765825,4.66176164
mp-769903,6.19431201
mp-773164,3.21123352
mp-769917,2.75739377
mp-769918,2.61448742
mp-756724,5.38403962
mp-850370,0.86071384
mp-850371,1.04770035
mp-756751,5.43657139
mp-756908,2.05654345
mp-756933,2.85390719
mp-765889,2.97301449
mp-623862,1.38430321
mp-777551,1.96009974
mp-763310,2.95503373
mp-850910,2.23519831
mp-773317,3.58821809
mp-628606,1.52917787
mp-628614,8.18651087
mp-773322,6.8671035
mp-773332,5.75639539
mp-770092,-0.37492799
mp-770098,4.2942425
mp-770107,3.48885734
mp-630372,4.77200897
mp-777789,3.39890652
mp-777872,1.88666587
mp-851006,1.14644841
mp-851007,2.40246806
mp-851008,1.34938032
mp-773430,0.55582393
mp-851027,2.40754813
mp-773455,-1.14943879
mp-758835,2.43170033
mp-773503,-1.26519414
mp-766734,0.55653597
mp-632724,1.13914489
mp-863404,-0.50221312
mp-636476,5.18798427
mp-865095,-2.36199564
mp-763783,-1.6987246
mp-866635,1.68472782
mp-866668,0.28464406
mp-770601,2.04497908
mp-680690,6.23018232
mp-770643,-0.06943664
mp-640859,4.32565301
mp-641564,6.50448951
mp-641621,6.57725686
mp-761087,6.5390746
mp-641923,-0.47136703
mp-761295,1.48706018
mp-761330,2.88306018
mp-642823,3.24979365
mp-643243,-1.5555925
mp-643246,2.85606884
mp-643293,2.85805778
mp-752643,4.9828732
mp-779967,2.61287039
mp-752679,1.32757061
mp-771384,3.45682408
mp-688785,5.33997287
mp-976847,10.11339314
mp-972822,8.18747761
mp-976848,4.99917363
mp-974754,10.26321844
mp-976856,2.51634575
mp-972827,10.60404758
mp-972839,5.40258702
mp-976872,5.43810659
mp-974779,6.58998148
mp-976903,2.65574482
mp-976923,4.75009615
mp-631257,3.30699837
mp-631324,5.19029059
mp-631449,2.21064409
mp-631450,5.66706357
mp-631464,1.52852945
mp-631468,1.98070804
mp-631471,3.13299865
mp-631479,2.77165241
mp-631564,5.73961312
mp-5200,5.57092837
mp-375,1.46092695
mp-3088,7.53183829
mp-376,7.50567957
mp-3769,5.5361017
mp-292,7.38932275
mp-5640,5.58469781
mp-526,5.65776353
mp-2930,5.20729266
mp-527,2.04377044
mp-5549,5.48584676
mp-381,10.87975683
mp-3201,2.78520006
mp-5663,3.01094598
mp-5676,6.77170131
mp-592,7.63034751
mp-3869,5.57837343
mp-388,6.88240223
mp-3158,5.73580519
mp-506,4.91265919
mp-515,5.75855587
mp-5318,7.04897279
mp-5177,5.68789914
mp-572,2.9942774
mp-559,4.28442726
mp-3183,5.56325289
mp-371,8.19883669
mp-3710,5.51804945
mp-3717,5.49552996
mp-372,7.49706282
